Estado;Periodo de Cierre;Codigo de Contrato;Monto;Monto Solarizado;Monto Desembolsado;Monto Desembolsado Solarizado;Comision;Comision Solarizada;Plazo;Moneda;Tasa de Interes;Esquema;Riesgo;Provincia Propiedad;Distrito Propiedad;Tipo de Propiedad;Valuacion Propiedad;Valuacion en Soles;Total Ganado Esperado;Total Ganado;Numero de Reservaciones;Ratio (%);LTV;Safety Buffer;Fecha de Creacion;Fecha de Cierre;Dias de Cierre;Etapa del Negocio;Canal;Tipo de Fondo;Es Fast Track;Tipo de Cambio Contable;Flag Contrato Cerrado;Ratio Comision/Monto;Flag Alta Demanda;Ano;¿Aplica propuesta?;Marca_15_Mayo_Creacion;Marca_15_Mayo_Cierre;COMISION SD. NO FT PCT IDEAL;COMISION SD. NO FT PCT MIN;COMISION SD. NO FT MONTO IDEAL;COMISION SD. NO FT MONTO MIN;COMISION CD. NO FT MONTO IDEAL;COMISION CD. NO FT MONTO MIN;COMISION SD. SI FT PCT IDEAL;COMISION SD. SI FT PCT MIN;COMISION SD. SI FT MONTO IDEAL;COMISION SD. SI FT MONTO MIN;COMISION CD. SI FT MONTO IDEAL;COMISION CD. SI FT MONTO MIN;Es Caso en Seguimiento;Ratio_Comision_Real_Ideal;Dominios_Matematicos;Dominio_Final;Marca_25_abril_Creacion;Marca_25_abril_Cierre;AJUSTADA COMISION SD. NO FT MONTO IDEAL;Comision Final;Condicion Fuerte es Caso en Seguimiento
CONTRATO CERRADO / DESEMBOLSO;202602;P04725;52406,39;52406,39;64197,83;64197,83;11791,44;11791,44;72;PEN;1,46;Cuota Fija;Bajo Medio;LIMA;CERCADO DE LIMA;;70165,0;;64197,83;64197,83;;0,247285;0,247285;0,752715;2026-01-15 22:57:03;2026-02-19 21:33:28;34;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,384;SI;0,2250000429336957;;2026;True;No;No;0,25;0,225;13101,5975;11791,437750000001;15721,917000000001;14411,757249999995;0,275;0,245;14411,75725;12839,56555;17032,076749999993;15459,885049999997;True;0,9000001717347828;D1;D1;No;No;11791,437750000001;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04718;110000,0;110000,0;124300,0;124300,0;14300,0;14300,0;36;PEN;1,48;Cuota Fija;Bajo Medio;LIMA;SAN MIGUEL;;83936,0;;124300,0;124300,0;;0,400241;0,400241;0,5997589999999999;2026-01-16 14:41:43;2026-02-16 22:42:01;31;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;False;3,384;SI;0,13;;2026;False;No;No;0,16;0,12;17600,0;13200,0;20900,0;15950,0;0,165;0,125;18150,0;13750,0;21450,0;16499,999999999985;False;0,8125;D1, D3;D1;No;No;15840,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04691;80000,0;80000,0;82496,0;82496,0;2496,0;2496,0;72;PEN;2,47;Cuota Fija;Moderado Medio;LIMA;MAGDALENA DEL MAR;departamento;100235,0;;82496,0;82496,0;;0,222439;0,222439;0,777561;2026-01-19 16:12:53;2026-02-02 22:21:00;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,0312;;2026;False;No;No;0,205;0,18;16400,0;14400,0;19200,0;17200,0;0,22;0,195;17600,0;15600,0;20399,999999999985;18400,0;False;0,1521951219512195;Fuera de Rango;Fuera de Rango (FT);No;No;14760,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04871;58000,0;58000,0;60702,8;60702,8;2702,8;2702,8;60;PEN;2,85;Cuota Fija;Moderado;MORROPON;CHULUCANAS;;68637,0;;60702,8;60702,8;;0,239028;0,239028;0,760972;2026-01-19 23:30:21;2026-03-31 22:08:15;70;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,0466;;2026;False;No;No;0,25;0,225;14500,0;13050,0;15660,0;14210,0;0,275;0,245;15950,000000000002;14210,0;17400,0;15370,0;False;0,1864;Fuera de Rango;Fuera de Rango (No FT);No;No;13050,0;;False
CONTRATO CERRADO / DESEMBOLSO;202601;P04671;100000,0;100000,0;102600,0;102600,0;2600,0;2600,0;60;PEN;2,3;Cuota Fija;Moderado;LIMA;CHORRILLOS;departamento;78123,0;;102600,0;102600,0;;0,35495;0,35495;0,64505;2026-01-20 19:10:15;2026-01-29 14:26:30;8;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,384;SI;0,026;;2026;False;No;No;0,18;0,13999999999999999;18000,0;13999,999999999998;19500,0;15500,0;0,19;0,15;19000,0;15000,0;20500,0;16500,0;False;0,14444444444444443;Fuera de Rango;Fuera de Rango (No FT);No;No;16200,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04840;50000,0;50000,0;52355,0;52355,0;2355,0;2355,0;24;PEN;2,96;Cuota Fija;Bajo;LIMA;SAN JUAN DE LURIGANCHO;;52062,0;;52355,0;52355,0;;0,271791;0,271791;0,728209;2026-01-20 21:38:21;2026-03-24 23:16:33;63;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,317;SI;0,0471;;2026;False;No;No;0,25999999999999995;0,22999999999999998;12999,999999999998;11500,0;14000,0;12250,000000000007;0,275;0,245;13750,000000000002;12250,0;14750,0;13000,0;False;0,1811538461538462;Fuera de Rango;Fuera de Rango (No FT);No;No;11699,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04738;122000,0;122000,0;125952,8;125952,8;3952,8;3952,8;120;PEN;1,8;Cuota Fija;Bajo Medio;LIMA;SAN MIGUEL;;100395,0;;125952,8;125952,8;;0,339074;0,339074;0,660926;2026-01-21 14:18:28;2026-02-19 00:17:18;28;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,0324;;2026;False;No;No;0,14;0,10500000000000001;17080,0;12810,000000000002;25620,0;20740,0;0,145;0,11;17690,0;13420,0;26230,0;21350,0;False;0,23142857142857143;Fuera de Rango;Fuera de Rango (No FT);No;No;15372,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04690;15000,0;15000,0;20850,0;20850,0;5850,0;5850,0;48;PEN;1,33;Cuota Fija;Moderado Medio;LIMA;COMAS;casa;69473,0;;20850,0;20850,0;;0,081113;0,081113;0,918887;2026-01-22 22:50:44;2026-02-07 15:44:18;15;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,384;SI;0,39;;2026;True;No;No;0,39;0,365;5850,0;5475,0;6300,0;5850,000000000004;0,42;0,395;6300,0;5925,0;6750,0;6375,0;True;1,0;D1, D2;Fuera de Rango (FT);No;No;5265,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04707;50000,0;50000,0;52355,0;52355,0;2355,0;2355,0;48;PEN;2,31;Cuota Fija;Bajo Medio;LIMA;CHORRILLOS;departamento;71056,0;;52355,0;52355,0;;0,199139;0,199139;0,800861;2026-01-23 15:05:45;2026-02-10 22:29:49;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,384;SI;0,0471;;2026;False;No;No;0,255;0,225;12750,0;11250,0;14750,0;13000,0;0,275;0,245;13750,000000000002;12250,0;15750,0;14000,0;False;0,18470588235294116;Fuera de Rango;Fuera de Rango (No FT);No;No;11475,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04851;35000,0;35000,0;37285,5;37285,5;2285,5;2285,5;48;PEN;2,13;Cuota Fija;Moderado;LIMA;CERCADO DE LIMA;;130718,0;;37285,5;37285,5;;0,077091;0,077091;0,922909;2026-01-26 21:34:17;2026-03-27 23:03:44;60;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,0653;;2026;False;No;No;0,285;0,255;9975,0;8925,0;10500,0;9450,0;0,31;0,275;10850,0;9625,0;11375,0;10150,0;False;0,22912280701754387;Fuera de Rango;Fuera de Rango (FT);No;No;8977,5;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04721;35000,0;35000,0;44450,0;44450,0;9450,0;9450,0;48;PEN;1,36;Cuota Fija;Bajo Medio;LIMA;LINCE;departamento;89153,0;;44450,0;44450,0;;0,134752;0,134752;0,865248;2026-01-26 20:08:09;2026-02-18 23:03:03;23;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,384;SI;0,27;;2026;True;No;No;0,26999999999999996;0,24;9449,999999999998;8400,0;10675,0;9625,0;0,295;0,26;10325,0;9100,0;11550,0;10325,0;True;1,0000000000000002;D1, D3;D3;No;No;8504,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04763;50000,0;50000,0;63500,0;63500,0;13500,0;13500,0;72;PEN;1,58;Cuota Fija;Moderado Medio;LIMA;SAN MARTIN DE PORRES;casa;136678,0;;63500,0;63500,0;;0,125566;0,125566;0,8744339999999999;2026-01-28 16:43:28;2026-02-26 18:21:26;29;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,27;;2026;True;No;No;0,26999999999999996;0,24;13499,999999999998;12000,0;15500,0;13749,999999999993;0,295;0,265;14750,0;13250,0;16750,0;15000,0;True;1,0000000000000002;D1, D3;D3;No;No;12149,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04740;60000,0;60000,0;62406,0;62406,0;2406,0;2406,0;72;PEN;2,1;Cuota Fija;Moderado Medio;LIMA;CERCADO;;131886,0;;62406,0;62406,0;;0,127887;0,127887;0,872113;2026-02-04 15:01:42;2026-02-23 14:03:05;18;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;True;3,346;SI;0,0401;;2026;False;No;No;0,24499999999999997;0,22000000000000003;14699,999999999998;13200,000000000002;16800,0;15300,0;0,265;0,24;15900,0;14400,0;18000,0;16500,0;False;0,16367346938775512;Fuera de Rango;Fuera de Rango (FT);No;No;13229,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04758;175000,0;175000,0;191625,0;191625,0;16625,0;16625,0;72;PEN;1,75;Cuota Fija;Moderado;LIMA;MIRAFLORES;departamento;171020,0;;191625,0;191625,0;;0,302833;0,302833;0,697167;2026-02-05 15:57:20;2026-02-23 21:11:09;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,095;;2026;True;No;No;0,095;0,075;16625,0;13125,0;20125,0;16625,0;0,1;0,08;17500,0;14000,0;21000,00000000003;17500,00000000003;True;1,0;D1, D2, D3;D1 o D2 (Solapado - Verificar Descuento);No;No;14962,5;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04762;90000,0;90000,0;108900,0;108900,0;18900,0;18900,0;72;PEN;1,8;Cuota Fija;Medio;LIMA;SAN MARTIN DE PORRES;;213476,0;;108900,0;108900,0;;0,137872;0,137872;0,862128;2026-02-05 16:01:31;2026-02-25 21:49:42;20;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,21;;2026;True;No;No;0,20999999999999996;0,185;18899,999999999996;16650,0;21600,0;18900,0;0,225;0,195;20250,0;17550,0;22949,999999999985;19800,0;True;1,0000000000000002;D1, D2, D3;D3;No;No;17009,999999999996;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04948;92000,0;92000,0;94557,6;94557,6;2557,6;2557,6;72;PEN;2,25;Cuota Fija;Moderado Medio;LIMA;LOS OLIVOS;departamento;71241,0;;94557,6;94557,6;;0,358728;0,358728;0,6412720000000001;2026-02-06 16:13:01;2026-04-29 22:40:41;82;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0278;;2026;False;No;No;0,195;0,16999999999999998;17940,0;15639,999999999998;21160,0;18860,0;0,20500000000000002;0,18;18860,0;16560,0;22080,0;19780,000000000015;False;0,14256410256410257;Fuera de Rango;Fuera de Rango (No FT);No;Sí;16146,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04924;760000,0;760000,0;770108,0;770108,0;10108,0;10108,0;120;PEN;2,4;Cuota Fija;Medio;LIMA;MAGDALENA DEL MAR;;414241,0;;770108,0;770108,0;;0,502455;0,502455;0,497545;2026-02-06 20:24:21;2026-04-21 21:09:20;74;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0133;;2026;False;No;No;0,065;0,05;49400,0;38000,0;72200,0;60800,0;0,07;0,055;53200,00000000001;41800,0;76000,00000000012;64600,0;False;0,20461538461538462;Fuera de Rango;Fuera de Rango (No FT);No;No;44460,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04797;50000,0;50000,0;64000,0;64000,0;14000,0;14000,0;36;PEN;1,5;Cuota Fija;Alto;LIMA;LURIN;casa;180366,0;;64000,0;64000,0;;0,095901;0,095901;0,904099;2026-02-10 16:00:57;2026-03-11 21:55:17;29;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,28;;2026;True;No;No;0,27999999999999997;0,25;13999,999999999998;12500,0;14500,0;13000,0;0,3;0,27;15000,0;13500,0;15500,0;14000,0;True;1,0000000000000002;D1, D2, D3, D4;D3 o D4 (Solapado - Verificar Descuento);No;No;12599,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04791;25000,0;25000,0;27552,5;27552,5;2552,5;2552,5;72;PEN;2,81;Cuota Fija;Moderado Medio;PIURA;VEINTISEIS DE OCTUBRE;casa;40802,0;;27552,5;27552,5;;0,182506;0,182506;0,8174939999999999;2026-02-11 16:42:31;2026-03-09 22:56:09;26;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,1021;;2026;False;No;No;0,325;0,305;8125,0;7625,0;9375,0;8750,0;0,36;0,34;9000,0;8500,0;10250,0;9750,0;False;0,3141538461538462;Fuera de Rango;Fuera de Rango (FT);No;No;7312,5;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04816;100000,0;100000,0;101780,0;101780,0;1780,0;1780,0;24;PEN;2,75;Cuota Fija;Moderado;SANTA;NUEVO CHIMBOTE;;199514,0;;101780,0;101780,0;;0,137876;0,137876;0,862124;2026-02-12 23:45:34;2026-03-18 00:17:17;33;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;True;3,346;SI;0,0178;;2026;False;No;No;0,19;0,145;19000,0;14499,999999999998;20000,0;15500,0;0,195;0,15;19500,0;15000,0;20500,0;15999,999999999985;False;0,09368421052631579;Fuera de Rango;Fuera de Rango (FT);No;No;17100,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04863;72000,0;72000,0;74462,4;74462,4;2462,4;2462,4;72;PEN;2,2;Cuota Fija;Moderado;LIMA;SAN MARTIN DE PORRES;departamento;55684,0;;74462,4;74462,4;;0,361414;0,361414;0,638586;2026-02-13 21:47:12;2026-03-30 21:52:38;45;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,317;SI;0,0342;;2026;False;No;No;0,21999999999999997;0,195;15839,999999999998;14040,0;17280,0;15480,0;0,23500000000000001;0,21;16920,0;15120,0;18359,999999999985;16560,0;False;0,15545454545454548;Fuera de Rango;Fuera de Rango (No FT);No;No;14255,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04775;102659,29;102659,29;120624,67;120624,67;17965,38;17965,38;48;PEN;1,64;Cuota Fija;Medio;LIMA;SAN JUAN DE LURIGANCHO;;88341,0;;120624,67;120624,67;;0,369039;0,369039;0,630961;2026-02-17 21:44:13;2026-03-07 20:59:52;17;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,1750000413990784;;2026;True;No;No;0,195;0,15;20018,56155;15398,893499999998;22585,0438;17452,079299999998;0,20500000000000002;0,16;21045,15445;16425,486399999998;23611,636700000003;18478,672199999986;True;0,8974361097388639;D1, D2, D3;D1 o D2 (Solapado - Verificar Descuento);No;No;18016,705395;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04807;50000,0;50000,0;61750,0;61750,0;11750,0;11750,0;60;PEN;1,4;Cuota Fija;Moderado;LIMA;SANTIAGO DE SURCO;;71123,0;;61750,0;61750,0;;0,234652;0,234652;0,765348;2026-02-18 15:29:34;2026-03-18 14:47:12;27;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,235;;2026;True;No;No;0,25;0,225;12500,0;11250,0;13500,0;12250,000000000007;0,27;0,245;13500,0;12250,0;14500,0;13250,000000000007;True;0,94;D1;D1;No;No;11250,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04793;70000,0;70000,0;71659,0;71659,0;1659,0;1659,0;72;PEN;2,9;Cuota Fija;Moderado;CHICLAYO;CHICLAYO;;53792,0;;71659,0;71659,0;;0,360041;0,360041;0,639959;2026-02-17 19:26:16;2026-03-12 21:05:12;23;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0237;;2026;False;No;No;0,215;0,19;15050,0;13300,0;16800,0;15050,0;0,23500000000000001;0,21;16450,0;14700,0;18200,0;16450,0;False;0,11023255813953488;Fuera de Rango;Fuera de Rango (No FT);No;No;13545,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04767;40000,0;40000,0;51800,0;51800,0;11800,0;11800,0;72;PEN;1,6;Cuota Fija;Moderado Medio;LIMA;VILLA EL SALVADOR;casa;105189,0;;51800,0;51800,0;;0,133094;0,133094;0,866906;2026-02-18 21:12:50;2026-02-28 14:27:59;9;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,295;;2026;True;No;No;0,285;0,25;11399,999999999998;10000,0;13000,0;11400,000000000007;0,315;0,275;12600,0;11000,0;14200,0;12400,0;True;1,0350877192982457;D2, D3;D3;No;No;10259,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04830;100000,0;100000,0;116000,0;116000,0;16000,0;16000,0;72;PEN;1,58;Cuota Fija;Bajo Medio;LIMA;SAN MARTIN DE PORRES;casa;158598,0;;116000,0;116000,0;;0,197678;0,197678;0,802322;2026-02-18 17:41:10;2026-03-27 22:35:13;37;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,16;;2026;True;No;No;0,18;0,13999999999999999;18000,0;13999,999999999998;23000,0;18500,0;0,19;0,15;19000,0;15000,0;24000,0;19500,0;True;0,8888888888888888;D1, D3;D1;No;No;16200,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04780;130000,0;130000,0;150800,0;150800,0;20800,0;20800,0;36;PEN;2,57;Cuota Fija;Medio;CAÑETE;MALA;casa;112386,0;;150800,0;150800,0;;0,36265;0,36265;0,6373500000000001;2026-02-19 14:08:49;2026-03-10 17:06:01;19;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,16;;2026;True;No;No;0,16;0,12;20800,0;15600,0;24050,0;18200,00000000003;0,165;0,125;21450,0;16250,0;24700,0;18850,0;True;1,0;D1, D2, D3, D4;D1 o D2 (Solapado - Verificar Descuento);No;No;18720,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04779;260000,0;260000,0;283400,0;283400,0;23400,0;23400,0;84;PEN;1,97;Cuota Fija;Moderado Medio;CAÑETE;ASIA;casa;196052,0;;283400,0;283400,0;;0,390685;0,390685;0,609315;2026-02-18 22:05:27;2026-03-10 21:26:41;19;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,09;;2026;True;No;No;0,09;0,06999999999999999;23400,0;18199,999999999996;32500,0;27300,0;0,095;0,075;24700,0;19500,0;33800,0;28600,0;True;1,0;D1, D3;D1;No;No;21060,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04849;202319,38;202319,38;205394,64;205394,64;3075,26;3075,26;84;PEN;2,18;Cuota Fija;Bajo;LIMA;MIRAFLORES;;155267,0;;205394,64;205394,64;;0,357526;0,357526;0,642474;2026-02-19 22:21:36;2026-03-27 14:51:19;35;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0152000268090975;;2026;False;No;No;0,075;0,05500000000000001;15173,9535;11127,565900000001;23266,728700000007;18208,744200000016;0,08;0,06;16185,5504;12139,1628;24278,32560000001;20231,938000000024;False;0,20266702412130103;Fuera de Rango;Fuera de Rango (No FT);No;No;13656,55815;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04905;60000,0;60000,0;62406,0;62406,0;2406,0;2406,0;72;PEN;2,15;Cuota Fija;Bajo Medio;LIMA;SAN JUAN DE LURIGANCHO;departamento;42673,0;;62406,0;62406,0;;0,39525;0,39525;0,60475;2026-02-20 22:22:10;2026-04-16 23:13:02;55;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0401;;2026;False;No;No;0,24;0,215;14400,0;12900,0;17400,0;15900,000000000015;0,26;0,23500000000000001;15600,0;14100,0;18900,0;17100,000000000015;False;0,16708333333333333;Fuera de Rango;Fuera de Rango (No FT);No;No;12960,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04796;300000,0;300000,0;303540,0;303540,0;3540,0;3540,0;12;PEN;2,1;Cuota Fija;Moderado;LIMA;SANTIAGO DE SURCO;;209469,0;;303540,0;303540,0;;0,391647;0,391647;0,6083529999999999;2026-02-23 16:49:22;2026-03-14 01:21:24;18;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,346;SI;0,0118;;2026;False;No;No;0,08;0,06;24000,0;18000,0;25500,0;19500,0;0,085;0,065;25500,000000000004;19500,0;27000,0;21000,0;False;0,1475;Fuera de Rango;Fuera de Rango (No FT);No;No;21600,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04785;41950,06;41950,06;53276,58;53276,58;11326,52;11326,52;60;PEN;1,61;Cuota Fija;Moderado Medio;LIMA;SANTA ANITA;;52910,0;;53276,58;53276,58;;0,272143;0,272143;0,727857;2026-02-23 20:46:27;2026-03-14 14:24:20;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,270000090583899;;2026;True;No;No;0,27999999999999997;0,25;11746,016799999998;10487,515;13214,268899999995;11746,016799999998;0,305;0,275;12794,7683;11536,2665;14263,020400000001;12794,768299999996;True;0,9642860377996397;D1;D1;No;No;10571,415119999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04806;32231,55;32231,55;41901,02;41901,02;9669,47;9669,47;24;PEN;1,6;Cuota Fija;Alto;LIMA;SAN JUAN DE MIRAFLORES;;98562,0;;41901,02;41901,02;;0,114898;0,114898;0,885102;2026-02-23 19:45:42;2026-03-18 14:47:04;22;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,300000155127507;;2026;True;No;No;0,315;0,27999999999999997;10152,93825;9024,833999999999;10475,25375;9347,149500000003;0,335;0,3;10797,56925;9669,465;11119,884750000001;9991,780500000004;True;0,9523814448492287;D1, D2, D3;D3;No;No;9137,644425;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04832;220000,0;220000,0;224906,0;224906,0;4906,0;4906,0;60;PEN;1,74;Cuota Fija;Moderado;CALLAO;CALLAO;;215753,0;;224906,0;224906,0;;0,281736;0,281736;0,718264;2026-02-23 23:39:38;2026-03-24 02:30:28;28;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0223;;2026;False;No;No;0,11000000000000001;0,08499999999999999;24200,000000000004;18700,0;27500,0;22000,00000000003;0,115;0,09;25300,0;19800,0;28599,99999999997;23100,0;False;0,2027272727272727;Fuera de Rango;Fuera de Rango (No FT);No;No;21780,000000000004;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04798;70000,0;70000,0;84350,0;84350,0;14350,0;14350,0;72;PEN;1,51;Cuota Fija;Moderado;LIMA;LOS OLIVOS;casa;108058,0;;84350,0;84350,0;;0,210973;0,210973;0,789027;2026-02-23 20:37:27;2026-03-16 16:29:58;20;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,205;;2026;True;No;No;0,21999999999999997;0,195;15399,999999999998;13650,0;16800,0;15050,0;0,24;0,21;16800,0;14700,0;18200,0;16100,0;True;0,9318181818181819;D1;Fuera de Rango (FT);No;No;13859,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04885 ;20000,0;20000,0;21302,0;21302,0;1302,0;1302,0;24;PEN;1,8;Cuota Fija;Bajo Medio;TRUJILLO;TRUJILLO;casa;244110,0;;21302,0;21302,0;;0,023585;0,023585;0,976415;2026-02-23 21:20:18;2026-04-09 21:17:11;44;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;1,0;SI;0,0651;;2026;False;No;No;0,295;0,275;5900,0;5500,0;6500,0;6000,0;0,315;0,295;6300,0;5900,0;6900,0;6400,0;False;0,2206779661016949;Fuera de Rango;Fuera de Rango (FT);No;No;5310,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04781;80000,0;80000,0;94800,0;94800,0;14800,0;14800,0;36;PEN;1,45;Cuota Fija;Moderado Medio;LIMA;SAN MIGUEL;departamento;128126,0;;94800,0;94800,0;;0,199972;0,199972;0,800028;2026-02-24 19:26:22;2026-03-11 20:40:57;15;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,185;;2026;True;No;No;0,205;0,18;16400,0;14400,0;18000,0;16000,0;0,215;0,19;17200,0;15200,0;18800,000000000015;16800,0;True;0,9024390243902439;D1;Fuera de Rango (FT);No;No;14760,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04843;51000,0;51000,0;52545,3;52545,3;1545,3;1545,3;72;PEN;2,92;Cuota Fija;Moderado;SANTA;NUEVO CHIMBOTE;casa;62730,0;;52545,3;52545,3;;0,22639;0,22639;0,77361;2026-02-26 17:03:16;2026-03-25 14:10:09;26;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,317;SI;0,0303;;2026;False;No;No;0,265;0,23500000000000001;13515,0;11985,0;14790,0;13260,0;0,295;0,26;15045,0;13260,0;16575,0;14535,000000000007;False;0,11433962264150943;Fuera de Rango;Fuera de Rango (No FT);No;No;12163,5;;False
CONTRATO CERRADO / DESEMBOLSO;202607;P05146;470000,0;470000,0;498200,0;498200,0;28200,0;28200,0;48;PEN;1,6;Cuota Fija;Moderado;CASMA;CASMA;;555000,0;;498200,0;498200,0;;0,24261;0,24261;0,75739;2026-03-02 21:48:00;2026-07-01 15:29:04;120;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;False;3,317;SI;0,06;;2026;False;No;Sí;0,08;0,06;37600,0;28200,0;44650,0;35250,0;0,085;0,065;39950,0;30550,0;47000,00000000006;37600,00000000006;False;0,75;D1;D1;No;Sí;33840,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04802;40000,0;40000,0;51200,0;51200,0;11200,0;11200,0;72;PEN;1,52;Cuota Fija;Moderado;LIMA ;SAN JUAN DE LURIGANCHO;departamento;109195,0;;51200,0;51200,0;;0,126726;0,126726;0,873274;2026-03-04 15:30:05;2026-03-17 21:48:02;13;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,28;;2026;True;No;No;0,27999999999999997;0,25;11199,999999999998;10000,0;12000,0;10800,0;0,31;0,275;12400,0;11000,0;13400,0;11800,0;True;1,0000000000000002;D1, D2, D3;D3;No;No;10079,999999999998;;False
